payment_id,order_id,payment_date,amount,payment_method
726,648,2024-12-12,110.14,nan
727,648,2024-12-16,170.06,bank_transfer
728,650,2025-08-28,1874.65,paypal
729,651,2025-11-01,367.1,ideal
730,652,2025-01-10,1851.92,paypal
731,653,2025-07-15,294.91,card
732,654,2025-01-08,219.02,ideal
733,655,2025-05-06,1756.15,card
734,657,2024-12-18,156.41,card
735,658,2024-11-25,200.52,card
736,658,2024-11-24,227.2,bank_transfer
737,658,2024-11-30,430.73,bank_transfer
738,659,2024-12-11,961.08,ideal
739,660,2025-01-31,1999.41,paypal
740,661,2025-02-08,239.16,card
741,661,2025-02-13,452.7,ideal
742,662,2025-09-29,1455.65,card
743,663,2025-06-11,1951.2,bank_transfer
744,664,2025-08-02,1064.53,ideal
745,665,2025-06-27,106.01,paypal
746,665,2025-06-28,1635.51,bank_transfer
747,666,2024-11-29,337.51,card
748,667,2025-10-03,343.17,paypal
749,668,2025-10-07,463.74,ideal
750,669,2025-09-23,573.71,card
751,671,2025-07-30,80.67,bank_transfer
752,671,2025-07-27,586.09,paypal
753,672,2025-08-20,821.53,bank_transfer
754,673,2025-09-07,514.81,paypal
755,674,2025-04-29,557.48,ideal
756,675,2025-07-07,1916.82,bank_transfer
757,677,2025-04-01,868.49,paypal
758,678,2025-05-26,837.61,ideal
759,679,2024-12-13,870.62,ideal
760,680,2025-08-06,120.91,bank_transfer
761,681,2025-07-20,1991.0,bank_transfer
762,682,2025-10-02,678.43,ideal
763,683,2025-06-23,493.9,bank_transfer
764,684,2024-12-07,63.72,ideal
765,684,2024-12-03,138.6,bank_transfer
766,684,2024-12-04,1298.37,bank_transfer
767,685,2025-11-18,45.86,ideal
768,687,2025-05-27,457.83,bank_transfer
769,687,2025-05-21,107.97,bank_transfer
770,687,2025-05-28,386.51,bank_transfer
771,688,2025-01-20,1020.19,card
772,689,2025-07-13,10.25,bank_transfer
773,690,2025-05-27,342.03,paypal
774,691,2025-06-26,1181.9,card
775,692,2025-01-16,134.88,ideal
776,693,2025-10-18,1642.78,nan
777,694,2025-07-31,1386.94,card
778,695,2025-08-06,1930.84,card
779,696,2025-01-27,1132.8,ideal
780,697,2025-02-01,396.01,paypal
781,697,2025-01-31,471.34,ideal
782,698,2025-01-02,1352.21,bank_transfer
783,699,2024-11-20,83.75,ideal
784,700,2025-07-14,1879.66,ideal
785,701,2025-04-13,196.33,ideal
786,701,2025-04-15,478.82,ideal
787,702,2025-02-13,431.96,paypal
788,703,2025-01-10,1147.3,ideal
789,704,2024-11-24,667.91,card
790,705,2025-02-16,1102.53,bank_transfer
791,706,2025-10-05,1830.4,bank_transfer
792,707,2025-04-29,813.72,ideal
793,707,2025-05-04,75.99,paypal
794,708,2025-05-22,538.09,ideal
795,709,2024-12-28,378.8,card
796,710,2025-01-19,1634.17,card
797,711,2024-11-21,54.57,paypal
798,712,2025-02-24,265.35,bank_transfer
799,713,2025-01-12,1369.19,card
800,714,2025-04-03,26.64,ideal
801,715,2025-02-27,303.62,card
802,716,2025-11-14,1865.52,paypal
803,717,2025-06-12,1183.23,paypal
804,718,2025-11-17,758.75,card
805,719,2025-09-08,1680.07,card
806,720,2025-03-05,1749.43,ideal
807,721,2025-07-15,965.32,ideal
808,722,2025-02-11,170.87,nan
809,724,2025-10-09,890.64,card
810,725,2025-05-12,1767.0,ideal
811,726,2025-09-13,1371.69,ideal
812,727,2025-07-11,715.46,ideal
813,728,2025-09-12,556.22,card
814,728,2025-09-15,744.71,bank_transfer
815,729,2024-11-22,1346.06,bank_transfer
816,730,2025-11-16,326.24,ideal
817,731,2025-11-12,117.54,bank_transfer
818,733,2025-01-27,71.32,ideal
819,734,2025-02-02,859.59,paypal
820,735,2024-12-09,638.7,ideal
821,736,2025-03-16,1616.11,card
822,737,2025-05-16,1452.29,card
823,738,2025-08-22,303.76,bank_transfer
824,739,2025-11-09,115.46,card
825,740,2025-08-26,878.14,paypal
826,742,2025-10-29,339.21,card
827,743,2025-06-06,1119.16,card
828,744,2025-02-20,1849.64,nan
829,745,2025-06-30,837.5,nan
830,747,2025-09-30,230.51,card
831,747,2025-09-26,26.48,nan
832,747,2025-09-30,63.84,ideal
833,748,2025-01-07,30.91,ideal
834,749,2025-03-30,308.76,ideal
835,749,2025-03-29,64.85,bank_transfer
836,751,2025-04-05,65.43,ideal
837,751,2025-03-29,1143.3,bank_transfer
838,752,2025-03-05,201.33,ideal
839,753,2025-05-02,297.97,ideal
840,754,2025-10-25,1184.91,ideal
841,757,2025-05-12,556.83,ideal
842,759,2025-02-15,1050.48,card
843,760,2025-01-25,256.62,card
844,761,2025-06-18,1783.23,ideal
845,762,2025-05-16,364.09,bank_transfer
846,762,2025-05-07,698.62,card
847,763,2025-03-12,172.81,nan
848,764,2025-10-13,1173.17,card
849,765,2025-08-24,1056.42,paypal
850,766,2025-03-13,1990.25,card
851,767,2024-11-30,1143.52,ideal
852,768,2025-07-22,363.29,bank_transfer
853,769,2025-06-20,572.33,ideal
854,769,2025-06-22,403.17,bank_transfer
855,769,2025-06-17,980.39,card
856,770,2025-07-06,730.37,bank_transfer
857,771,2025-10-01,487.63,bank_transfer
858,772,2025-05-17,435.21,ideal
859,772,2025-05-16,1044.64,bank_transfer
860,773,2025-09-19,37.08,bank_transfer
861,774,2025-06-25,667.09,card
862,775,2025-02-26,725.52,ideal
863,775,2025-02-20,577.23,nan
864,776,2024-12-22,738.84,paypal
865,777,2024-11-26,629.31,nan
866,778,2025-11-06,1745.05,paypal
867,779,2025-01-02,1326.85,ideal
868,780,2025-05-12,23.6,ideal
869,781,2025-08-23,78.5,card
870,782,2025-01-30,103.99,card
871,783,2025-10-06,496.67,ideal
872,784,2024-12-13,777.57,paypal
873,785,2025-03-18,1740.02,bank_transfer
874,786,2025-05-03,598.61,bank_transfer
875,787,2025-08-06,1687.07,bank_transfer
876,788,2025-03-20,464.11,card
877,790,2025-02-24,722.98,ideal
878,791,2025-04-01,643.21,ideal
879,792,2025-04-25,1414.29,ideal
880,793,2025-10-31,1771.66,card
881,794,2025-05-12,646.23,nan
882,794,2025-05-17,897.02,paypal
883,795,2024-12-22,1450.1,bank_transfer
884,796,2025-02-08,303.84,ideal
885,798,2025-10-12,1380.65,bank_transfer
886,799,2025-10-03,494.69,card
887,800,2025-08-20,766.0,paypal
888,801,2025-10-18,11.94,card
889,802,2025-09-03,1129.29,card
890,804,2024-12-21,1370.42,ideal
891,805,2024-11-26,1089.03,paypal
892,806,2025-07-04,585.32,nan
893,806,2025-07-07,562.37,ideal
894,809,2025-10-26,780.05,bank_transfer
895,810,2024-11-23,1187.33,paypal
896,811,2025-07-30,1611.74,card
897,813,2025-05-16,406.95,paypal
898,814,2025-11-21,366.47,card
899,815,2025-06-06,278.04,card
900,816,2025-08-26,1267.11,ideal
901,817,2025-09-06,640.25,ideal
902,818,2025-03-21,38.44,bank_transfer
903,819,2025-05-10,404.65,card
904,819,2025-05-12,168.41,card
905,819,2025-05-14,1.38,ideal
906,820,2025-03-07,409.09,bank_transfer
907,821,2025-09-11,493.99,card
908,823,2025-10-25,1586.06,card
909,824,2025-04-08,1001.71,card
910,825,2024-12-19,1773.63,bank_transfer
911,826,2025-06-02,820.94,nan
912,827,2025-01-09,1399.26,bank_transfer
913,828,2025-03-21,1097.74,card
914,829,2025-05-09,1152.94,ideal
915,830,2025-07-02,314.59,paypal
916,831,2025-04-04,659.87,card
917,832,2025-09-25,22.48,ideal
918,832,2025-09-22,35.46,ideal
919,832,2025-09-22,184.47,card
920,833,2025-02-15,1412.9,ideal
921,834,2025-11-13,1724.95,bank_transfer
922,835,2025-06-02,1961.37,card
923,836,2025-03-02,747.68,ideal
924,837,2024-12-01,1411.82,bank_transfer
925,838,2025-07-11,817.97,bank_transfer
926,839,2025-04-21,1251.89,paypal
927,840,2025-09-06,367.55,card
928,841,2025-10-08,1143.52,nan
929,841,2025-10-03,692.51,ideal
930,842,2025-10-12,791.09,bank_transfer
931,843,2025-11-10,555.98,paypal
932,843,2025-11-12,1201.26,bank_transfer
933,844,2025-09-07,1006.65,paypal
934,845,2025-01-05,983.95,ideal
935,846,2025-09-25,1985.5,paypal
936,847,2024-12-05,1570.78,bank_transfer
937,848,2025-02-02,1794.03,paypal
938,849,2024-12-25,1860.17,paypal
939,851,2025-02-10,1132.05,paypal
940,852,2025-03-11,1489.81,paypal
941,853,2025-04-22,1372.6,nan
942,854,2025-07-29,1557.91,card
943,855,2024-12-25,1478.14,ideal
944,856,2025-01-09,935.53,bank_transfer
945,857,2025-04-05,1281.24,paypal
946,857,2025-04-05,66.96,ideal
947,857,2025-04-06,29.03,bank_transfer
948,858,2025-05-11,150.92,ideal
949,859,2025-04-05,1388.96,nan
950,860,2025-08-08,1328.61,card
951,861,2025-05-25,649.37,paypal
952,862,2024-12-24,41.97,ideal
953,862,2024-12-24,104.41,nan
954,863,2025-09-27,648.62,card
955,864,2025-02-15,941.01,ideal
956,864,2025-02-17,252.75,card
957,865,2025-09-19,23.11,bank_transfer
958,866,2025-08-07,388.76,ideal
959,867,2025-03-25,1272.16,card
960,868,2025-04-09,1546.93,card
961,868,2025-04-07,151.92,card
962,869,2025-06-09,998.76,card
963,870,2025-07-05,433.15,paypal
964,871,2024-11-20,1866.59,paypal
965,872,2025-09-22,1201.53,card
966,873,2025-09-06,1603.55,bank_transfer
967,874,2025-05-22,1071.8,bank_transfer
968,875,2025-11-22,168.8,paypal
969,876,2024-12-21,242.34,bank_transfer
970,876,2024-12-30,787.02,bank_transfer
971,876,2024-12-24,718.53,bank_transfer
972,877,2025-06-10,107.09,bank_transfer
973,878,2025-08-08,759.14,ideal
974,879,2025-03-29,283.79,bank_transfer
975,879,2025-04-05,183.8,bank_transfer
976,881,2025-01-06,1564.16,card
977,882,2024-12-17,972.23,paypal
978,883,2025-08-30,1348.18,bank_transfer
979,884,2025-03-03,879.69,card
980,885,2025-10-20,296.47,bank_transfer
981,886,2025-08-17,303.46,paypal
982,886,2025-08-16,738.99,card
983,887,2025-08-16,234.37,ideal
984,887,2025-08-14,94.97,ideal
985,888,2025-09-25,970.73,bank_transfer
986,889,2025-07-03,1749.77,card
987,890,2025-08-06,1420.25,bank_transfer
988,892,2025-03-01,1170.65,paypal
989,893,2025-09-02,1027.81,card
990,894,2025-01-09,16.12,card
991,895,2025-10-22,808.11,card
992,897,2025-01-12,650.14,bank_transfer
993,898,2025-01-04,1291.57,card
994,899,2025-01-28,781.93,ideal
995,900,2025-05-29,1001.74,paypal
996,901,2025-09-15,73.39,card
997,901,2025-09-11,13.15,paypal
998,901,2025-09-10,14.33,ideal
999,904,2025-09-22,12.68,paypal
1000,905,2025-04-22,15.89,ideal
1001,906,2025-08-03,312.08,bank_transfer
1002,906,2025-08-02,561.58,bank_transfer
1003,908,2025-02-03,57.04,card
1004,909,2025-10-01,1144.93,ideal
1005,911,2025-03-24,763.54,ideal
1006,912,2025-08-14,1500.59,bank_transfer
1007,913,2025-02-13,1506.47,bank_transfer
1008,914,2025-05-05,1650.5,bank_transfer
1009,915,2025-06-18,57.43,paypal
1010,915,2025-06-18,111.17,bank_transfer
1011,916,2025-04-25,107.09,card
1012,917,2025-10-02,55.11,card
1013,919,2025-09-04,1646.02,ideal
1014,921,2025-08-11,1503.31,card
1015,922,2025-06-09,1722.44,paypal
1016,923,2025-02-10,128.62,paypal
1017,924,2025-09-17,1487.97,ideal
1018,925,2024-12-01,354.17,card
1019,925,2024-12-07,126.14,card
1020,926,2025-05-15,521.9,nan
1021,926,2025-05-10,276.54,ideal
1022,927,2025-01-24,850.57,card
1023,928,2025-06-17,415.22,ideal
1024,929,2025-08-31,1897.46,ideal
1025,930,2025-08-09,1326.97,card
1026,931,2025-11-20,1910.4,card
1027,932,2025-02-27,1105.69,paypal
1028,933,2025-06-18,1182.01,ideal
1029,934,2025-09-26,304.85,card
1030,936,2025-01-08,1125.88,card
1031,937,2025-09-30,1195.16,ideal
1032,939,2025-01-30,1909.77,card
1033,940,2025-05-11,21.69,paypal
1034,942,2024-12-13,53.91,paypal
1035,943,2025-09-12,420.95,bank_transfer
1036,944,2025-10-17,554.92,bank_transfer
1037,945,2025-10-19,873.68,bank_transfer
1038,946,2025-02-20,1313.46,bank_transfer
1039,947,2025-06-15,642.01,card
1040,947,2025-06-10,268.46,paypal
1041,948,2025-11-17,33.81,ideal
1042,948,2025-11-16,33.39,card
1043,949,2025-06-27,1307.17,ideal
1044,950,2024-12-26,1986.66,bank_transfer
1045,951,2025-10-10,1902.02,bank_transfer
1046,952,2025-07-29,1103.62,card
1047,953,2025-07-25,972.35,ideal
1048,954,2025-10-19,1603.53,card
1049,955,2024-12-18,922.77,bank_transfer
1050,956,2025-06-16,231.18,bank_transfer
1051,956,2025-06-18,164.76,ideal
1052,958,2025-08-05,924.59,card
1053,959,2025-06-21,496.02,ideal
1054,960,2025-07-27,15.33,card
1055,960,2025-07-27,3.81,card
1056,961,2025-04-21,1235.06,card
1057,962,2025-08-22,829.91,bank_transfer
1058,963,2024-11-28,344.64,ideal
1059,964,2025-03-03,858.29,paypal
1060,965,2025-09-18,279.03,paypal
1061,966,2025-04-10,762.64,bank_transfer
1062,967,2025-09-12,548.82,ideal
1063,968,2025-02-11,160.48,card
1064,970,2025-09-04,39.9,card
1065,970,2025-08-28,1207.88,bank_transfer
1066,971,2024-11-28,903.85,card
1067,972,2025-09-17,1822.27,card
1068,973,2025-04-29,455.12,card
1069,974,2025-10-29,1419.1,ideal
1070,974,2025-11-01,170.19,card
1071,975,2025-02-16,1675.68,ideal
1072,976,2025-10-09,1732.55,nan
1073,977,2025-09-10,1608.89,paypal
1074,978,2024-11-30,60.01,card
1075,978,2024-11-23,89.48,ideal
1076,978,2024-11-28,200.44,card
1077,979,2024-12-16,17.42,card
1078,980,2025-08-29,1216.52,card
1079,981,2025-07-17,862.28,paypal
1080,982,2025-06-15,1663.94,nan
1081,984,2025-10-11,146.1,card
1082,987,2025-10-04,453.81,ideal
1083,988,2025-06-05,840.64,card
1084,989,2024-12-19,66.88,paypal
1085,989,2024-12-21,771.38,bank_transfer
1086,990,2025-08-26,858.68,ideal
1087,991,2025-08-20,742.64,card
1088,992,2025-05-02,604.38,paypal
1089,992,2025-05-05,1152.63,ideal
1090,993,2025-06-22,1244.35,ideal
1091,994,2025-08-19,1076.08,paypal
1092,995,2025-02-05,800.19,bank_transfer
1093,996,2025-04-01,1592.45,paypal
1094,997,2025-02-27,1752.14,card
1095,998,2025-10-30,49.19,bank_transfer
1096,999,2025-07-11,1246.26,card
1097,1000,2025-04-20,1379.65,bank_transfer
1098,1001,2024-12-09,329.38,card
1099,1002,2025-05-09,216.37,card
1100,1003,2025-02-24,967.24,card
1101,1004,2025-02-21,743.92,paypal
1102,1005,2024-12-10,221.57,card
1103,1005,2024-12-06,1333.1,card
1104,1006,2025-11-18,220.66,bank_transfer
1105,1007,2025-10-24,1607.35,bank_transfer
1106,1008,2025-07-19,1010.35,paypal
1107,1009,2025-01-08,1699.43,bank_transfer
1108,1010,2024-12-11,1355.69,card
1109,1012,2025-11-21,1708.91,paypal
1110,1013,2025-01-18,244.63,paypal
1111,1014,2025-05-05,579.91,bank_transfer
1112,1015,2025-03-13,1530.23,ideal
1113,1016,2025-02-23,1655.52,card
1114,1017,2025-06-06,443.93,card
1115,1018,2025-01-22,239.16,ideal
1116,1020,2025-01-14,264.0,card
1117,1021,2025-01-19,666.8,card
1118,1022,2025-09-29,616.76,ideal
1119,1023,2025-04-29,1604.22,bank_transfer
1120,1024,2025-08-11,553.17,ideal
1121,1025,2025-11-09,1100.09,card
1122,1026,2025-07-05,1418.71,paypal
1123,1027,2025-10-01,1963.97,ideal
1124,1028,2025-08-08,934.64,ideal
1125,1030,2025-01-27,420.33,bank_transfer
1126,1031,2025-10-21,696.81,ideal
1127,1033,2025-05-06,159.19,card
1128,1033,2025-05-01,13.38,card
1129,1034,2025-09-25,367.79,paypal
1130,1035,2025-05-05,173.25,ideal
1131,1036,2025-03-28,58.38,nan
1132,1036,2025-03-27,582.59,ideal
1133,1036,2025-03-29,766.68,bank_transfer
1134,1037,2025-05-01,794.47,bank_transfer
1135,1038,2025-07-11,1647.68,ideal
1136,1039,2025-11-21,744.21,bank_transfer
1137,1040,2025-05-08,620.87,paypal
1138,1041,2025-06-10,443.32,card
1139,1042,2025-10-04,916.12,card
1140,1043,2025-08-15,1210.68,ideal
1141,1044,2025-02-13,988.24,card
1142,1045,2025-05-06,55.71,ideal
1143,1046,2025-08-30,1740.09,bank_transfer
1144,1047,2025-11-17,1838.78,bank_transfer
1145,1049,2025-06-12,79.89,ideal
1146,1049,2025-06-11,574.83,card
1147,1050,2025-09-19,1874.07,bank_transfer
1148,1051,2025-04-08,1396.71,nan
1149,1052,2025-06-17,655.72,bank_transfer
1150,1053,2024-12-29,790.15,bank_transfer
1151,1055,2024-11-25,1162.13,ideal
1152,1056,2025-10-28,851.1,card
1153,1057,2025-11-25,1429.34,card
1154,1058,2025-11-14,74.97,paypal
1155,1059,2025-03-09,878.38,nan
1156,1060,2025-08-27,1629.23,bank_transfer
1157,1061,2024-12-31,404.73,paypal
1158,1062,2025-07-27,371.35,card
1159,1063,2025-01-25,1731.15,card
1160,1064,2025-01-15,1850.13,card
1161,1065,2025-09-18,482.7,ideal
1162,1065,2025-09-16,2.28,nan
1163,1067,2025-07-04,642.66,card
1164,1070,2025-08-02,851.37,paypal
1165,1071,2025-10-01,349.96,paypal
1166,1072,2025-08-19,1893.52,card
1167,1073,2025-03-23,1129.53,ideal
1168,1073,2025-03-17,572.29,card
1169,1074,2025-10-29,1018.98,paypal
1170,1075,2025-03-28,1424.37,ideal
1171,1075,2025-04-02,142.77,card
1172,1075,2025-04-06,200.42,card
1173,1076,2025-04-02,724.03,bank_transfer
1174,1077,2025-11-13,1312.34,ideal
1175,1078,2025-06-13,1678.09,bank_transfer
1176,1079,2024-12-29,946.07,bank_transfer
1177,1080,2025-06-13,864.66,nan
1178,1081,2025-05-16,997.19,card
1179,1082,2025-05-30,1572.8,ideal
1180,1083,2025-03-05,1233.73,card
1181,1083,2025-03-05,713.5,ideal
1182,1085,2025-07-04,347.3,card
1183,1085,2025-07-05,152.01,paypal
1184,1085,2025-07-04,422.94,nan
1185,1087,2025-10-26,1505.43,ideal
1186,1088,2025-05-22,407.84,nan
1187,1089,2025-04-06,409.49,card
1188,1091,2025-07-10,1487.86,card
1189,1093,2025-05-08,732.46,bank_transfer
1190,1094,2025-11-15,1410.43,card
1191,1095,2025-09-26,241.12,paypal
1192,1096,2025-09-05,421.46,card
1193,1097,2024-12-25,746.94,card
1194,1098,2025-10-19,1130.53,nan
1195,1099,2025-10-05,282.98,bank_transfer
1196,1100,2024-12-15,1978.97,paypal
1197,1101,2025-10-31,54.72,bank_transfer
1198,1101,2025-11-01,1688.55,ideal
1199,1102,2025-02-26,193.09,card
1200,1102,2025-03-02,127.16,paypal
1201,1103,2025-05-31,989.47,nan
1202,1104,2025-07-28,1542.24,bank_transfer
1203,1107,2025-09-27,1199.21,ideal
1204,1107,2025-09-26,526.17,card
1205,1107,2025-10-02,229.4,card
1206,1108,2025-03-15,699.2,card
1207,1109,2025-02-27,501.85,card
1208,1111,2025-10-12,461.93,card
1209,1112,2025-07-27,168.15,nan
1210,1113,2024-12-04,8.03,card
1211,1113,2024-12-10,14.28,card
1212,1114,2025-10-25,1330.7,ideal
1213,1115,2025-11-01,806.61,ideal
1214,1116,2025-07-15,1021.72,ideal
1215,1117,2024-12-21,1118.0,ideal
1216,1119,2025-04-09,182.43,card
1217,1120,2025-01-20,1591.19,card
1218,1121,2025-08-16,586.98,card
1219,1122,2025-03-11,1656.5,card
1220,1123,2025-05-31,1968.8,ideal
1221,1124,2024-12-29,1555.63,card
1222,1125,2025-07-10,1806.96,bank_transfer
1223,1125,2025-07-12,12.6,paypal
1224,1125,2025-07-09,29.42,card
1225,1126,2025-03-22,51.79,card
1226,1127,2025-10-13,1361.94,paypal
1227,1128,2025-09-04,183.46,bank_transfer
1228,1129,2025-03-02,553.51,bank_transfer
1229,1130,2024-12-22,1421.0,card
1230,1131,2025-07-20,257.74,card
1231,1132,2025-06-19,755.93,bank_transfer
1232,1133,2025-11-11,364.92,ideal
1233,1133,2025-11-18,678.37,ideal
1234,1134,2025-06-25,753.76,bank_transfer
1235,1135,2025-02-18,1452.77,nan
1236,1136,2024-12-16,824.9,card
1237,1138,2025-05-09,424.06,ideal
1238,1140,2025-09-19,1489.1,bank_transfer
1239,1141,2025-03-05,389.44,ideal
1240,1141,2025-02-25,1328.65,ideal
1241,1142,2025-10-17,1687.14,ideal
1242,1143,2024-12-01,273.59,card
1243,1144,2025-02-09,921.64,card
1244,1145,2025-10-16,108.85,paypal
1245,1146,2025-10-22,1638.37,paypal
1246,1147,2025-08-11,108.19,card
1247,1148,2025-11-28,757.53,nan
1248,1149,2025-03-27,651.08,card
1249,1150,2025-06-19,485.83,ideal
1250,1151,2025-05-19,1722.18,nan
1251,1152,2025-09-09,1421.98,ideal
1252,1153,2025-05-11,575.66,bank_transfer
1253,1153,2025-05-04,946.75,card
1254,1154,2025-07-15,1685.24,bank_transfer
1255,1155,2025-07-20,17.96,card
1256,1156,2025-09-12,986.83,card
1257,1157,2025-07-25,886.58,ideal
1258,1158,2025-09-05,349.07,bank_transfer
1259,1158,2025-09-02,1150.7,bank_transfer
1260,1159,2025-09-26,499.1,card
1261,1160,2025-02-18,390.69,ideal
1262,1161,2025-04-12,1060.5,card
1263,1161,2025-04-21,167.59,ideal
1264,1162,2025-02-23,1474.14,bank_transfer
1265,1162,2025-02-17,438.61,paypal
1266,1163,2025-01-18,1209.84,card
1267,1164,2025-11-19,617.19,paypal
1268,1165,2025-05-10,1970.89,card
1269,1166,2025-10-19,472.79,paypal
1270,1167,2025-03-04,1606.04,card
1271,1168,2025-02-01,1779.87,card
1272,1169,2025-08-27,519.16,card
1273,1170,2025-08-21,892.98,paypal
1274,1171,2025-08-29,1739.53,bank_transfer
1275,1173,2025-11-07,99.99,nan
1276,1174,2025-05-17,1029.56,card
1277,1175,2025-11-15,1504.24,paypal
1278,1176,2025-09-13,187.08,card
1279,1176,2025-09-17,269.92,card
1280,1178,2025-08-11,1918.38,card
1281,1179,2025-10-07,650.41,card
1282,1180,2024-12-28,1634.49,ideal
1283,1181,2025-07-29,1589.27,card
1284,1183,2025-03-11,615.62,card
1285,1184,2025-04-20,636.11,card
1286,1184,2025-04-26,1086.55,ideal
1287,1185,2025-11-24,1715.16,ideal
1288,1186,2025-11-06,1032.14,card
1289,1187,2025-06-29,753.17,ideal
1290,1187,2025-06-29,8.76,bank_transfer
1291,1187,2025-07-07,42.44,card
1292,1188,2024-11-25,1685.2,bank_transfer
1293,1189,2025-06-05,546.38,card
1294,1190,2025-06-10,870.39,nan
1295,1191,2025-07-31,1042.18,card
1296,1193,2025-01-15,101.33,ideal
1297,1193,2025-01-09,1517.01,bank_transfer
1298,1194,2025-06-24,1532.9,ideal
1299,1195,2025-02-01,839.98,nan
1300,1196,2025-04-07,290.98,ideal
1301,1197,2025-07-25,63.82,paypal
1302,1198,2025-10-24,1025.15,paypal
1303,1199,2025-08-21,1993.08,card
1304,1200,2025-02-23,1545.5,ideal
1305,1200,2025-02-19,121.28,ideal
1306,1200,2025-02-25,48.02,bank_transfer
1307,1201,2025-09-26,106.24,card
1308,1201,2025-09-21,24.21,card
1309,1203,2025-07-09,21.09,card
1310,1204,2025-02-26,100.81,ideal
1311,1204,2025-02-23,107.88,ideal
1312,1204,2025-02-22,108.41,card
1313,1205,2025-09-11,47.52,ideal
1314,1206,2025-09-23,1452.21,bank_transfer
1315,1207,2025-01-30,1968.23,card
1316,1208,2025-07-04,1326.74,bank_transfer
1317,1209,2024-12-27,1401.28,ideal
1318,1210,2025-07-17,1850.14,bank_transfer
1319,1211,2024-12-15,127.2,bank_transfer
1320,1211,2024-12-17,137.67,ideal
1321,1212,2025-08-31,606.49,ideal
1322,1213,2025-04-11,1650.92,bank_transfer
1323,1214,2025-06-15,726.06,paypal
1324,1215,2025-03-04,1251.41,card
1325,1216,2025-10-26,364.14,bank_transfer
1326,1217,2025-05-04,552.33,ideal
1327,1217,2025-05-02,883.42,card
1328,1218,2025-08-08,137.46,ideal
1329,1219,2025-05-16,1869.44,card
1330,1221,2024-12-30,1193.05,card
1331,1222,2025-06-05,162.04,card
