order_id,customer_id,order_date,status,total_amount,currency
484,677,2025-03-27 00:00:00,Completed,483.51,EUR
485,434,2025-01-07 00:00:00,Completed,1737.52,EUR
486,545,2025-04-10 00:00:00,Pending,444.66,USD
487,485,2025-09-16 00:00:00,pending,197.15,GBP
488,524,2025-02-18 00:00:00,Pending,703.93,USD
489,275,2025-10-25 00:00:00,Completed,1439.68,GBP
490,339,2025-11-07 00:00:00,Completed,975.96,GBP
491,92,2025-03-16 00:00:00,Completed,552.0,USD
492,838,2025-09-15 00:00:00,Pending,275.32,GBP
493,247,2025-11-18 00:00:00,completed,1482.65,GBP
494,563,2025-02-20 00:00:00,Completed,141.36,EUR
495,106,2025-02-21 00:00:00,Completed,697.48,EUR
496,43,2025-10-17 00:00:00,pndng,415.93,GBP
497,127,2025-01-24 00:00:00,Pending,1419.52,USD
498,798,2025-04-30 00:00:00,Completed,1271.44,USD
499,416,2025-05-18 00:00:00,pending,1909.3,USD
500,370,2025-10-15 00:00:00,completed,909.46,USD
501,219,2025-03-07 00:00:00,Pending,644.83,USD
502,457,2025-10-16 00:00:00,Pending,398.07,USD
503,784,2025-03-14 00:00:00,Pending,1811.6,EUR
504,321,2025-10-12 00:00:00,Completed,1973.64,GBP
505,709,2025-04-19 00:00:00,Completed,748.79,EUR
506,848,2025-08-25 00:00:00,Completed,1928.2,USD
507,54,2025-08-21 00:00:00,Pending,639.84,EUR
508,545,2025-05-28 00:00:00,pndng,94.22,EUR
509,266,2025-03-19 00:00:00,Completed,31.9,USD
510,486,2025-01-28 00:00:00,Completed,509.55,EUR
511,994,2025-03-18 00:00:00,pending,1989.73,USD
512,733,2025-04-13 00:00:00,pndng,273.28,EUR
513,221,2025-07-26 00:00:00,Completed,1569.2,USD
514,554,2025-08-13 00:00:00,Pending,24.34,GBP
515,486,2024-12-14 00:00:00,pending,576.15,EUR
516,374,2025-05-16 00:00:00,Pending,332.3,USD
517,805,2025-03-04 00:00:00,pending,1142.16,EUR
518,452,2025-06-12 00:00:00,Completed,1780.14,EUR
519,171,2025-10-26 00:00:00,Completed,386.59,USD
520,606,2025-03-05 00:00:00,Pending,1578.61,EUR
521,202,2025-03-22 00:00:00,Pending,1225.59,EUR
522,170,2025-11-14 00:00:00,Completed,1414.42,GBP
523,159,2025-11-11 00:00:00,Completed,1260.05,EUR
524,572,2025-10-03 00:00:00,Completed,312.81,GBP
525,351,2024-12-31 00:00:00,Completed,680.59,USD
526,829,2025-05-02 00:00:00,Completed,1200.2,USD
527,1,2024-12-25 00:00:00,Completed,1739.84,EUR
528,601,2025-09-17 00:00:00,Completed,1001.85,GBP
529,634,2024-12-26 00:00:00,Completed,604.11,USD
530,630,2025-05-31 00:00:00,pending,"1.354,52",USD
531,91,2024-11-28 00:00:00,Completed,771.4,EUR
532,804,2025-07-07 00:00:00,Pending,535.52,USD
533,520,2025-01-22 00:00:00,Completed,1404.3,USD
534,131,2025-11-03 00:00:00,pending,370.71,GBP
535,886,2024-12-13 00:00:00,Completed,271.85,USD
536,57,2024-11-29 00:00:00,completed,270.31,USD
537,461,2025-03-01 00:00:00,Pending,1062.75,EUR
538,211,2025-08-17 00:00:00,pending,1208.14,GBP
539,811,2025-02-21 00:00:00,Completed,38.97,EUR
540,849,2024-12-30 00:00:00,Completed,909.44,USD
541,895,2024-11-19 00:00:00,Completed,1690.91,EUR
542,295,2025-08-25 00:00:00,pending,1032.45,USD
543,904,2025-03-21 00:00:00,Completed,528.43,USD
544,728,2025-08-16 00:00:00,Pending,1558.14,GBP
545,468,2025-09-30 00:00:00,Pending,1830.77,EUR
546,359,2025-05-21 00:00:00,Completed,88.67,USD
547,814,2024-11-25 00:00:00,Pending,356.48,USD
548,157,2025-06-26 00:00:00,Completed,578.68,EUR
549,616,2025-03-24 00:00:00,Completed,364.41,EUR
550,761,2025-03-09 00:00:00,pndng,519.64,USD
551,813,2025-11-15 00:00:00,Pending,297.12,GBP
552,968,2025-06-23 00:00:00,Pending,257.83,EUR
553,62,2025-06-16 00:00:00,Completed,1295.83,GBP
554,366,2025-11-14 00:00:00,Completed,908.82,GBP
555,514,2025-04-09 00:00:00,Pending,1414.3,USD
556,824,2025-06-13 00:00:00,Pending,631.43,GBP
557,795,2025-08-24 00:00:00,Pending,1473.16,GBP
558,443,2025-05-12 00:00:00,Completed,747.78,EUR
559,708,2025-05-15 00:00:00,pending,41.95,USD
560,215,2024-12-10 00:00:00,Pending,1115.59,USD
561,950,2025-05-17 00:00:00,Completed,369.07,GBP
562,881,2025-10-01 00:00:00,Completed,729.61,EUR
563,830,2024-11-26 00:00:00,Completed,702.93,EUR
564,22,2025-06-28 00:00:00,Completed,1986.13,GBP
565,321,2025-11-08 00:00:00,Completed,1449.38,EUR
566,739,2025-01-29 00:00:00,Completed,879.4,USD
567,186,2025-05-19 00:00:00,completed,655.31,EUR
568,144,2025-03-29 00:00:00,Completed,68.11,EUR
569,860,2025-07-04 00:00:00,Pending,1883.23,USD
570,48,2025-10-23 00:00:00,pending,1794.4,GBP
571,398,2025-02-06 00:00:00,Completed,288.99,EUR
572,412,2025-10-03 00:00:00,Completed,1077.99,USD
573,807,2025-03-01 00:00:00,Completed,1763.17,USD
574,345,2025-07-18 00:00:00,Completed,94.53,GBP
575,194,2025-04-06 00:00:00,Completed,473.57,USD
576,753,2024-12-21 00:00:00,pending,1164.75,USD
577,197,2025-03-09 00:00:00,Pending,273.91,EUR
578,952,2025-02-18 00:00:00,Completed,618.89,USD
579,71,2025-03-30 00:00:00,Completed,862.63,USD
580,58,2025-10-31 00:00:00,pending,1044.04,EUR
581,65,2025-02-21 00:00:00,Completed,326.1,USD
582,254,2025-02-17 00:00:00,Completed,694.87,EUR
583,766,2025-10-15 00:00:00,pending,664.56,USD
584,796,2025-07-27 00:00:00,pending,500.66,USD
585,333,2025-07-09 00:00:00,pending,323.54,GBP
586,95,2024-12-24 00:00:00,Completed,554.83,EUR
587,247,2025-11-06 00:00:00,pending,700.07,GBP
588,33,2025-06-14 00:00:00,Completed,1780.88,EUR
589,434,2025-04-03 00:00:00,Pending,1182.58,USD
590,243,2025-10-20 00:00:00,Completed,1736.3,EUR
591,812,2025-06-30 00:00:00,Completed,1600.41,USD
592,803,2025-03-13 00:00:00,completed,207.11,EUR
593,286,2025-11-03 00:00:00,Completed,398.5,USD
594,832,2025-09-16 00:00:00,Completed,1320.07,EUR
595,593,2025-01-01 00:00:00,Pending,1301.95,EUR
596,726,2025-04-03 00:00:00,Completed,374.38,USD
597,96,2025-09-11 00:00:00,Completed,407.61,GBP
598,106,2025-10-10 00:00:00,Completed,1167.73,GBP
599,987,2025-02-13 00:00:00,Completed,436.78,USD
600,35,2025-05-24 00:00:00,Pending,412.92,USD
601,434,2025-01-03 00:00:00,pending,477.98,EUR
602,390,2025-03-04 00:00:00,Pending,1912.2,USD
603,210,2025-05-14 00:00:00,Completed,1755.56,USD
604,222,2025-10-18 00:00:00,Pending,1893.97,GBP
605,948,2025-04-29 00:00:00,Pending,386.48,EUR
606,168,2025-01-19 00:00:00,Completed,1048.27,USD
607,754,2025-10-10 00:00:00,pndng,998.86,EUR
608,197,2025-10-16 00:00:00,Pending,1876.13,EUR
609,444,2025-11-03 00:00:00,Completed,1089.68,EUR
610,620,2024-11-19 00:00:00,pending,1980.6,USD
611,881,2025-07-02 00:00:00,Pending,1953.74,EUR
612,455,2025-08-27 00:00:00,Completed,472.3,EUR
613,175,2025-09-16 00:00:00,Completed,414.87,USD
614,888,2025-11-01 00:00:00,pending,1861.02,USD
615,786,2025-10-24 00:00:00,Completed,595.63,GBP
616,630,2025-06-21 00:00:00,Completed,315.99,EUR
617,766,2025-07-01 00:00:00,Completed,1292.41,GBP
618,832,2025-04-29 00:00:00,Pending,1907.53,EUR
619,954,2025-08-28 00:00:00,Pending,238.69,EUR
620,599,2024-12-04 00:00:00,Completed,579.55,USD
621,458,2025-01-04 00:00:00,Completed,490.02,EUR
622,98,2025-02-18 00:00:00,Completed,1229.36,USD
623,302,2025-11-08 00:00:00,Completed,1608.18,EUR
624,832,2024-11-19 00:00:00,Pending,977.16,USD
625,951,2025-11-05 00:00:00,pndng,1432.46,USD
626,53,2025-04-22 00:00:00,Completed,1755.91,USD
627,289,2025-07-07 00:00:00,Completed,175.62,GBP
628,823,2025-02-02 00:00:00,Pending,515.22,EUR
629,945,2025-02-02 00:00:00,Completed,706.11,USD
630,272,2025-08-12 00:00:00,Pending,1699.57,USD
631,746,2025-04-06 00:00:00,Completed,1562.91,USD
632,203,2025-04-09 00:00:00,Completed,663.69,USD
633,74,2025-06-29 00:00:00,Completed,1043.27,USD
634,346,2025-08-01 00:00:00,Completed,746.92,EUR
635,87,2025-04-15 00:00:00,pending,975.77,EUR
636,685,2025-02-18 00:00:00,Completed,1787.22,EUR
637,825,2025-03-13 00:00:00,Pending,1948.29,EUR
638,15,2025-05-10 00:00:00,Completed,1368.92,USD
639,527,2025-09-05 00:00:00,Completed,12.59,USD
640,118,2025-10-27 00:00:00,Completed,771.76,GBP
641,642,2025-03-31 00:00:00,Completed,1509.19,EUR
642,487,2025-07-23 00:00:00,Completed,965.19,USD
643,377,2025-10-19 00:00:00,Pending,1973.46,GBP
644,484,2025-10-04 00:00:00,Completed,1444.07,GBP
645,678,2025-06-18 00:00:00,Completed,171.89,GBP
646,506,2025-01-08 00:00:00,Completed,1014.89,EUR
647,784,2025-09-23 00:00:00,Pending,1597.08,GBP
648,58,2024-12-12 00:00:00,Completed,280.2,USD
649,557,2025-08-07 00:00:00,pending,363.92,EUR
650,597,2025-08-20 00:00:00,Pending,1874.65,EUR
651,706,2025-10-23 00:00:00,Completed,367.1,EUR
652,204,2025-01-06 00:00:00,Completed,1851.92,USD
653,743,2025-07-09 00:00:00,Pending,294.91,EUR
654,900,2025-01-05 00:00:00,Completed,219.02,EUR
655,607,2025-05-01 00:00:00,Completed,1756.15,EUR
656,660,2025-09-12 00:00:00,Completed,15.45,USD
657,70,2024-12-08 00:00:00,Completed,156.41,USD
658,5,2024-11-23 00:00:00,Pending,858.45,EUR
659,333,2024-12-02 00:00:00,pndng,961.08,USD
660,206,2025-01-27 00:00:00,Pending,1999.41,USD
661,39,2025-02-06 00:00:00,Completed,691.86,EUR
662,183,2025-09-23 00:00:00,Completed,1455.65,EUR
663,986,2025-06-02 00:00:00,Pending,1951.2,EUR
664,839,2025-07-28 00:00:00,Pending,1064.53,USD
665,705,2025-06-21 00:00:00,pending,1741.52,EUR
666,223,2024-11-20 00:00:00,pending,337.51,EUR
667,160,2025-09-24 00:00:00,Pending,343.17,USD
668,326,2025-09-27 00:00:00,pending,463.74,GBP
669,399,2025-09-16 00:00:00,pending,573.71,USD
670,10,2025-08-12 00:00:00,Completed,539.89,GBP
671,732,2025-07-22 00:00:00,pending,666.76,EUR
672,69,2025-08-13 00:00:00,Completed,821.53,USD
673,65,2025-09-02 00:00:00,Completed,514.81,EUR
674,52,2025-04-22 00:00:00,pending,557.48,USD
675,82,2025-07-07 00:00:00,Pending,1916.82,GBP
676,891,2025-11-16 00:00:00,Completed,1831.25,USD
677,952,2025-03-29 00:00:00,Completed,868.49,EUR
678,676,2025-05-20 00:00:00,Pending,837.61,GBP
679,725,2024-12-13 00:00:00,Completed,870.62,USD
680,845,2025-08-02 00:00:00,Completed,120.91,USD
681,643,2025-07-16 00:00:00,pending,1991.0,EUR
682,111,2025-09-28 00:00:00,Completed,678.43,EUR
683,353,2025-06-16 00:00:00,Pending,493.9,USD
684,472,2024-12-03 00:00:00,Completed,1500.69,USD
685,447,2025-11-11 00:00:00,Completed,45.86,USD
686,938,2025-08-03 00:00:00,Pending,1146.79,EUR
687,582,2025-05-19 00:00:00,pending,952.31,GBP
688,929,2025-01-18 00:00:00,pending,1020.19,EUR
689,916,2025-07-07 00:00:00,pndng,10.25,EUR
690,170,2025-05-26 00:00:00,Completed,342.03,GBP
691,653,2025-06-16 00:00:00,Pending,1181.9,EUR
692,163,2025-01-16 00:00:00,Pending,134.88,USD
693,602,2025-10-11 00:00:00,Completed,1642.78,EUR
694,17,2025-07-30 00:00:00,Pending,1386.94,GBP
695,156,2025-08-02 00:00:00,Completed,1930.84,EUR
696,447,2025-01-19 00:00:00,Pending,1132.8,USD
697,824,2025-01-25 00:00:00,Completed,867.35,EUR
698,729,2024-12-30 00:00:00,pending,1352.21,EUR
699,923,2024-11-20 00:00:00,Completed,83.75,EUR
700,966,2025-07-07 00:00:00,Completed,1879.66,USD
701,814,2025-04-08 00:00:00,pending,675.15,EUR
702,328,2025-02-13 00:00:00,Completed,431.96,USD
703,956,2025-01-08 00:00:00,Completed,1147.3,EUR
704,692,2024-11-24 00:00:00,pndng,667.91,EUR
705,862,2025-02-14 00:00:00,Completed,1102.53,USD
706,799,2025-09-27 00:00:00,Pending,1830.4,GBP
707,648,2025-04-24 00:00:00,completed,889.71,USD
708,346,2025-05-16 00:00:00,Completed,538.09,EUR
709,60,2024-12-24 00:00:00,pending,378.8,EUR
710,334,2025-01-17 00:00:00,Pending,1634.17,USD
711,702,2024-11-21 00:00:00,Completed,54.57,USD
712,919,2025-02-14 00:00:00,Completed,265.35,USD
713,946,2025-01-03 00:00:00,pndng,1369.19,EUR
714,896,2025-04-03 00:00:00,Pending,26.64,USD
715,329,2025-02-17 00:00:00,pending,303.62,EUR
716,834,2025-11-06 00:00:00,Completed,1865.52,USD
717,753,2025-06-12 00:00:00,pndng,1183.23,GBP
718,744,2025-11-09 00:00:00,Completed,758.75,EUR
719,436,2025-09-04 00:00:00,Completed,1680.07,USD
720,655,2025-03-04 00:00:00,Completed,1749.43,USD
721,669,2025-07-13 00:00:00,pending,965.32,USD
722,916,2025-02-02 00:00:00,Pending,170.87,USD
723,67,2025-07-26 00:00:00,pending,1148.26,EUR
724,201,2025-10-01 00:00:00,completed,890.64,EUR
725,891,2025-05-02 00:00:00,Completed,1767.0,EUR
726,848,2025-09-06 00:00:00,Pending,1371.69,GBP
727,433,2025-07-03 00:00:00,Completed,715.46,USD
728,275,2025-09-06 00:00:00,Pending,1300.93,EUR
729,863,2024-11-21 00:00:00,Completed,1346.06,USD
730,276,2025-11-07 00:00:00,Pending,326.24,USD
731,418,2025-11-08 00:00:00,Completed,117.54,GBP
732,284,2025-09-11 00:00:00,Completed,1210.84,EUR
733,997,2025-01-23 00:00:00,Completed,71.32,EUR
734,407,2025-01-28 00:00:00,pndng,859.59,USD
735,828,2024-11-29 00:00:00,Pending,638.7,EUR
736,658,2025-03-07 00:00:00,pending,1616.11,USD
737,50,2025-05-07 00:00:00,Pending,1452.29,USD
738,802,2025-08-15 00:00:00,Pending,303.76,GBP
739,811,2025-11-02 00:00:00,Pending,115.46,USD
740,543,2025-08-22 00:00:00,Completed,878.14,GBP
741,551,2025-04-29 00:00:00,pending,982.77,EUR
742,642,2025-10-27 00:00:00,pending,339.21,EUR
743,751,2025-05-29 00:00:00,pndng,1119.16,GBP
744,441,2025-02-14 00:00:00,pndng,1849.64,EUR
745,665,2025-06-24 00:00:00,completed,837.5,USD
746,721,2025-05-06 00:00:00,pndng,471.46,EUR
747,208,2025-09-23 00:00:00,Completed,320.83,GBP
748,150,2024-12-29 00:00:00,pending,30.91,USD
749,624,2025-03-28 00:00:00,Completed,373.61,EUR
750,898,2025-05-16 00:00:00,completed,585.87,USD
751,995,2025-03-29 00:00:00,Completed,1208.73,EUR
752,123,2025-02-23 00:00:00,Completed,201.33,EUR
753,733,2025-04-22 00:00:00,Completed,297.97,EUR
754,1,2025-10-17 00:00:00,Completed,1184.91,USD
755,981,2025-05-15 00:00:00,Pending,1767.24,EUR
756,774,2025-04-20 00:00:00,Pending,1036.67,USD
757,922,2025-05-12 00:00:00,Completed,556.83,EUR
758,991,2025-04-03 00:00:00,Completed,1029.79,USD
759,962,2025-02-11 00:00:00,pending,1050.48,USD
760,465,2025-01-19 00:00:00,pending,256.62,USD
761,371,2025-06-09 00:00:00,completed,1783.23,EUR
762,765,2025-05-07 00:00:00,Completed,1062.71,USD
763,183,2025-03-11 00:00:00,Completed,172.81,USD
764,154,2025-10-03 00:00:00,Pending,1173.17,EUR
765,518,2025-08-24 00:00:00,Completed,1056.42,USD
766,844,2025-03-10 00:00:00,Pending,1990.25,EUR
767,866,2024-11-28 00:00:00,Completed,1143.52,USD
768,582,2025-07-21 00:00:00,Pending,363.29,USD
769,11,2025-06-13 00:00:00,Completed,1955.89,GBP
770,900,2025-07-02 00:00:00,Completed,730.37,EUR
771,351,2025-09-29 00:00:00,Completed,487.63,GBP
772,658,2025-05-15 00:00:00,pndng,1479.85,EUR
773,232,2025-09-09 00:00:00,Pending,37.08,USD
774,346,2025-06-21 00:00:00,pending,667.09,EUR
775,927,2025-02-19 00:00:00,completed,1302.75,USD
776,586,2024-12-17 00:00:00,pndng,738.84,USD
777,546,2024-11-21 00:00:00,Pending,629.31,USD
778,529,2025-11-04 00:00:00,Completed,1745.05,EUR
779,602,2024-12-27 00:00:00,Completed,1326.85,USD
780,454,2025-05-03 00:00:00,Completed,23.6,EUR
781,966,2025-08-16 00:00:00,Completed,78.5,EUR
782,696,2025-01-22 00:00:00,Pending,103.99,USD
783,704,2025-09-29 00:00:00,Pending,496.67,GBP
784,242,2024-12-05 00:00:00,pending,777.57,EUR
785,526,2025-03-10 00:00:00,Pending,1740.02,EUR
786,100,2025-04-28 00:00:00,Pending,598.61,EUR
787,438,2025-07-31 00:00:00,Pending,1687.07,GBP
788,532,2025-03-20 00:00:00,completed,464.11,EUR
789,555,2025-03-08 00:00:00,Pending,414.64,USD
790,781,2025-02-24 00:00:00,Completed,722.98,USD
791,931,2025-04-01 00:00:00,pending,643.21,USD
792,950,2025-04-19 00:00:00,Completed,1414.29,EUR
793,991,2025-10-30 00:00:00,Completed,1771.66,GBP
794,333,2025-05-09 00:00:00,Completed,1543.25,USD
795,106,2024-12-19 00:00:00,Completed,1450.1,USD
796,71,2025-01-31 00:00:00,Completed,303.84,USD
797,192,2025-05-31 00:00:00,pending,1392.86,GBP
798,323,2025-10-07 00:00:00,Completed,1380.65,USD
799,19,2025-09-23 00:00:00,Completed,494.69,GBP
800,902,2025-08-15 00:00:00,pending,766.0,USD
801,234,2025-10-18 00:00:00,Completed,11.94,EUR
802,754,2025-08-27 00:00:00,Pending,1129.29,EUR
803,556,2025-01-14 00:00:00,Completed,151.56,USD
804,515,2024-12-13 00:00:00,pndng,1370.42,USD
805,204,2024-11-18 00:00:00,Completed,1089.03,USD
806,158,2025-07-01 00:00:00,Pending,1147.69,USD
807,553,2025-08-09 00:00:00,pending,524.59,GBP
808,404,2025-06-19 00:00:00,Completed,1775.38,USD
809,307,2025-10-21 00:00:00,Pending,780.05,EUR
810,712,2024-11-20 00:00:00,Completed,1187.33,USD
811,530,2025-07-28 00:00:00,Completed,1611.74,EUR
812,954,2025-03-09 00:00:00,Pending,1417.61,USD
813,384,2025-05-07 00:00:00,Pending,406.95,USD
814,933,2025-11-17 00:00:00,pending,366.47,GBP
815,141,2025-06-01 00:00:00,Completed,278.04,GBP
816,966,2025-08-22 00:00:00,pndng,1267.11,EUR
817,824,2025-08-29 00:00:00,Completed,640.25,EUR
818,640,2025-03-15 00:00:00,Completed,38.44,EUR
819,539,2025-05-04 00:00:00,pndng,574.44,EUR
820,418,2025-03-06 00:00:00,Completed,409.09,USD
821,471,2025-09-04 00:00:00,completed,493.99,EUR
822,768,2025-10-27 00:00:00,pending,1037.43,GBP
823,327,2025-10-19 00:00:00,Completed,1586.06,EUR
824,31,2025-04-05 00:00:00,Completed,1001.71,EUR
825,518,2024-12-11 00:00:00,pending,1773.63,USD
826,886,2025-05-25 00:00:00,Pending,820.94,GBP
827,197,2025-01-02 00:00:00,pending,1399.26,USD
828,682,2025-03-15 00:00:00,Pending,1097.74,USD
829,100,2025-05-02 00:00:00,Completed,1152.94,USD
830,650,2025-06-29 00:00:00,Completed,314.59,EUR
831,460,2025-04-03 00:00:00,Completed,659.87,USD
832,725,2025-09-19 00:00:00,Pending,242.41,EUR
833,526,2025-02-09 00:00:00,pndng,1412.9,EUR
834,477,2025-11-07 00:00:00,Completed,1724.95,USD
835,954,2025-05-25 00:00:00,Completed,1961.37,EUR
836,156,2025-02-21 00:00:00,pending,747.68,EUR
837,115,2024-11-23 00:00:00,Completed,1411.82,USD
838,896,2025-07-10 00:00:00,Completed,817.97,GBP
839,47,2025-04-19 00:00:00,Completed,1251.89,USD
840,774,2025-08-28 00:00:00,pndng,367.55,GBP
841,428,2025-09-28 00:00:00,Completed,1836.03,EUR
842,167,2025-10-07 00:00:00,Pending,791.09,USD
843,156,2025-11-10 00:00:00,Completed,1757.24,EUR
844,140,2025-09-02 00:00:00,completed,1006.65,USD
845,547,2024-12-27 00:00:00,pending,983.95,EUR
846,732,2025-09-21 00:00:00,Completed,1985.5,USD
847,689,2024-11-28 00:00:00,pending,1570.78,USD
848,542,2025-01-31 00:00:00,Completed,1794.03,EUR
849,788,2024-12-19 00:00:00,Completed,1860.17,EUR
850,990,2024-11-18 00:00:00,completed,1013.28,EUR
851,48,2025-02-03 00:00:00,Pending,1132.05,EUR
852,124,2025-03-11 00:00:00,Completed,1489.81,USD
853,648,2025-04-13 00:00:00,Completed,1372.6,EUR
854,5,2025-07-26 00:00:00,Completed,1557.91,GBP
855,830,2024-12-18 00:00:00,Completed,1478.14,EUR
856,600,2025-01-05 00:00:00,Completed,935.53,USD
857,625,2025-03-29 00:00:00,pending,1377.23,EUR
858,977,2025-05-04 00:00:00,Completed,150.92,USD
859,832,2025-04-01 00:00:00,Completed,1388.96,EUR
860,144,2025-07-29 00:00:00,pndng,1328.61,EUR
861,433,2025-05-16 00:00:00,Completed,649.37,EUR
862,183,2024-12-19 00:00:00,completed,146.38,EUR
863,7,2025-09-18 00:00:00,Completed,648.62,EUR
864,188,2025-02-08 00:00:00,Pending,1193.76,EUR
865,948,2025-09-12 00:00:00,Completed,23.11,GBP
866,464,2025-07-31 00:00:00,pending,388.76,EUR
867,444,2025-03-17 00:00:00,Completed,1272.16,USD
868,407,2025-04-05 00:00:00,Completed,1698.85,USD
869,318,2025-06-09 00:00:00,pending,998.76,GBP
870,850,2025-07-01 00:00:00,Completed,433.15,GBP
871,672,2024-11-18 00:00:00,pending,1866.59,EUR
872,333,2025-09-22 00:00:00,completed,1201.53,GBP
873,780,2025-09-04 00:00:00,Completed,1603.55,USD
874,238,2025-05-16 00:00:00,Completed,1071.8,EUR
875,237,2025-11-13 00:00:00,pending,168.8,GBP
876,423,2024-12-20 00:00:00,Pending,1747.89,EUR
877,982,2025-06-04 00:00:00,Pending,107.09,EUR
878,237,2025-07-31 00:00:00,pndng,759.14,EUR
879,609,2025-03-29 00:00:00,completed,467.59,USD
880,351,2024-12-30 00:00:00,Completed,1118.74,EUR
881,676,2025-01-05 00:00:00,Pending,1564.16,EUR
882,500,2024-12-07 00:00:00,Pending,972.23,EUR
883,210,2025-08-28 00:00:00,completed,1348.18,USD
884,617,2025-02-22 00:00:00,Completed,879.69,USD
885,244,2025-10-19 00:00:00,Completed,296.47,GBP
886,647,2025-08-10 00:00:00,Pending,1042.45,USD
887,871,2025-08-09 00:00:00,Completed,329.34,GBP
888,377,2025-09-21 00:00:00,Completed,970.73,GBP
889,747,2025-06-26 00:00:00,Completed,1749.77,GBP
890,911,2025-08-04 00:00:00,pending,1420.25,USD
891,922,2025-08-22 00:00:00,Completed,1662.83,USD
892,895,2025-03-01 00:00:00,Pending,1170.65,USD
893,551,2025-08-26 00:00:00,pending,1027.81,USD
894,612,2025-01-08 00:00:00,Completed,16.12,EUR
895,653,2025-10-22 00:00:00,Pending,808.11,GBP
896,926,2025-04-13 00:00:00,completed,451.96,EUR
897,723,2025-01-09 00:00:00,completed,650.14,EUR
898,779,2025-01-04 00:00:00,Completed,1291.57,USD
899,281,2025-01-26 00:00:00,pending,781.93,USD
900,786,2025-05-28 00:00:00,Completed,1001.74,EUR
901,436,2025-09-05 00:00:00,Completed,100.87,EUR
902,29,2024-12-21 00:00:00,Completed,1882.98,EUR
903,537,2025-05-18 00:00:00,Completed,434.02,GBP
904,359,2025-09-16 00:00:00,Pending,12.68,GBP
905,329,2025-04-14 00:00:00,Completed,15.89,EUR
906,234,2025-07-30 00:00:00,Completed,873.66,EUR
907,234,2025-06-28 00:00:00,Completed,298.83,USD
908,954,2025-01-27 00:00:00,Completed,57.04,EUR
909,190,2025-10-01 00:00:00,Pending,1144.93,USD
910,72,2024-12-24 00:00:00,Completed,1546.23,EUR
911,329,2025-03-23 00:00:00,pending,763.54,USD
912,963,2025-08-07 00:00:00,Completed,1500.59,USD
913,14,2025-02-13 00:00:00,Completed,1506.47,EUR
914,597,2025-04-30 00:00:00,Pending,1650.5,EUR
915,27,2025-06-12 00:00:00,Completed,168.6,EUR
916,225,2025-04-23 00:00:00,pndng,107.09,USD
917,922,2025-09-30 00:00:00,Completed,55.11,EUR
918,247,2025-06-22 00:00:00,Completed,1306.41,EUR
919,400,2025-09-04 00:00:00,completed,1646.02,EUR
920,584,2025-05-01 00:00:00,Pending,246.3,USD
921,403,2025-08-09 00:00:00,pending,1503.31,USD
922,400,2025-05-31 00:00:00,Pending,1722.44,EUR
923,863,2025-02-01 00:00:00,Completed,128.62,EUR
924,303,2025-09-08 00:00:00,pending,1487.97,GBP
925,918,2024-11-30 00:00:00,Completed,480.31,EUR
926,281,2025-05-10 00:00:00,Completed,798.44,EUR
927,252,2025-01-20 00:00:00,Completed,850.57,EUR
928,291,2025-06-12 00:00:00,Completed,415.22,USD
929,573,2025-08-27 00:00:00,Completed,1897.46,EUR
930,651,2025-08-08 00:00:00,Pending,1326.97,EUR
931,749,2025-11-16 00:00:00,Pending,1910.4,EUR
932,578,2025-02-24 00:00:00,Pending,1105.69,USD
933,23,2025-06-13 00:00:00,Completed,1182.01,EUR
934,862,2025-09-21 00:00:00,pending,304.85,EUR
935,303,2025-01-25 00:00:00,Pending,539.44,EUR
