order_id,customer_id,order_date,status,total_amount,currency,status_norm,status_final
439,37,2025-09-18,completed,963.87,GBP,Completed,Completed
440,825,2025-09-30,Completed,1684.95,GBP,Completed,Completed
441,756,2025-10-25,Completed,850.34,EUR,Completed,Completed
442,998,2025-01-15,pending,73.68,USD,Pending,Cancelled
443,651,2025-01-05,Completed,1159.14,USD,Completed,Completed
444,744,2025-04-18,Completed,665.63,USD,Completed,Completed
445,775,2025-04-26,completed,1777.48,USD,Completed,Completed
446,417,2025-07-17,Completed,202.54,EUR,Completed,Completed
447,420,2025-04-25,Pending,1837.51,USD,Pending,Cancelled
448,309,2025-07-15,Pending,224.22,EUR,Pending,Cancelled
449,848,2025-02-14,pending,1127.44,EUR,Pending,Cancelled
450,38,2025-07-18,Completed,1788.42,GBP,Completed,Completed
451,747,2025-09-14,Pending,525.42,EUR,Pending,Cancelled
452,671,2025-11-18,pending,1390.98,GBP,Pending,Cancelled
453,29,2025-10-09,Completed,424.18,GBP,Completed,Completed
454,641,2025-04-16,Completed,92.16,EUR,Completed,Completed
455,250,2025-04-17,Completed,372.8,EUR,Completed,Completed
456,311,2025-03-11,pndng,976.44,EUR,Pending,Cancelled
457,647,2025-01-12,Pending,1730.32,EUR,Pending,Cancelled
458,701,2025-10-02,Completed,488.27,EUR,Completed,Completed
459,437,2025-06-08,Pending,1679.99,USD,Pending,Cancelled
460,208,2025-03-08,Completed,20.77,USD,Completed,Completed
461,961,2025-06-25,Completed,1072.7,EUR,Completed,Completed
462,700,2025-10-28,Pending,1989.62,EUR,Pending,Cancelled
463,503,2025-05-19,Pending,1644.58,GBP,Pending,Cancelled
464,740,2024-12-13,Pending,1165.95,EUR,Pending,Cancelled
465,288,2025-03-02,Completed,449.42,EUR,Completed,Completed
466,43,2025-01-01,Pending,1259.12,EUR,Pending,Cancelled
467,673,2025-09-13,pending,425.57,EUR,Pending,Cancelled
468,194,2025-09-15,Completed,854.81,GBP,Completed,Completed
469,98,2025-09-05,Pending,1056.75,GBP,Pending,Cancelled
470,823,2024-12-09,Completed,1479.62,USD,Completed,Completed
471,724,2024-11-23,pending,1778.04,USD,Pending,Cancelled
472,38,2025-01-11,pending,962.66,USD,Pending,Cancelled
473,159,2025-09-13,pndng,1438.01,GBP,Pending,Cancelled
474,632,2025-04-22,Completed,1197.88,USD,Completed,Completed
475,578,2025-05-22,Completed,1238.85,GBP,Completed,Completed
476,42,2025-07-15,Completed,1244.85,EUR,Completed,Completed
477,402,2025-06-03,Pending,756.34,EUR,Pending,Cancelled
478,525,2025-11-11,Pending,1945.15,USD,Pending,Cancelled
479,473,2025-05-22,Completed,1956.85,EUR,Completed,Completed
480,193,2025-03-17,Completed,697.75,USD,Completed,Completed
481,854,2025-04-29,completed,1890.92,USD,Completed,Completed
482,143,2025-06-04,Completed,1149.17,EUR,Completed,Completed
483,153,2024-11-27,Completed,594.8,EUR,Completed,Completed
484,677,2025-03-27,Completed,483.51,EUR,Completed,Completed
485,434,2025-01-07,Completed,1737.52,EUR,Completed,Completed
486,545,2025-04-10,Pending,444.66,USD,Pending,Cancelled
487,485,2025-09-16,pending,197.15,GBP,Pending,Cancelled
488,524,2025-02-18,Pending,703.93,USD,Pending,Cancelled
489,275,2025-10-25,Completed,1439.68,GBP,Completed,Completed
490,339,2025-11-07,Completed,975.96,GBP,Completed,Completed
491,92,2025-03-16,Completed,552.0,USD,Completed,Completed
492,838,2025-09-15,Pending,275.32,GBP,Pending,Cancelled
493,247,2025-11-18,completed,1482.65,GBP,Completed,Completed
494,563,2025-02-20,Completed,141.36,EUR,Completed,Completed
495,106,2025-02-21,Completed,697.48,EUR,Completed,Completed
496,43,2025-10-17,pndng,415.93,GBP,Pending,Cancelled
497,127,2025-01-24,Pending,1419.52,USD,Pending,Cancelled
498,798,2025-04-30,Completed,1271.44,USD,Completed,Completed
499,416,2025-05-18,pending,1909.3,USD,Pending,Cancelled
500,370,2025-10-15,completed,909.46,USD,Completed,Completed
501,219,2025-03-07,Pending,644.83,USD,Pending,Cancelled
502,457,2025-10-16,Pending,398.07,USD,Pending,Cancelled
503,784,2025-03-14,Pending,1811.6,EUR,Pending,Cancelled
504,321,2025-10-12,Completed,1973.64,GBP,Completed,Completed
505,709,2025-04-19,Completed,748.79,EUR,Completed,Completed
506,848,2025-08-25,Completed,1928.2,USD,Completed,Completed
507,54,2025-08-21,Pending,639.84,EUR,Pending,Cancelled
508,545,2025-05-28,pndng,94.22,EUR,Pending,Cancelled
509,266,2025-03-19,Completed,31.9,USD,Completed,Completed
510,486,2025-01-28,Completed,509.55,EUR,Completed,Completed
511,994,2025-03-18,pending,1989.73,USD,Pending,Cancelled
512,733,2025-04-13,pndng,273.28,EUR,Pending,Cancelled
513,221,2025-07-26,Completed,1569.2,USD,Completed,Completed
514,554,2025-08-13,Pending,24.34,GBP,Pending,Cancelled
515,486,2024-12-14,pending,576.15,EUR,Pending,Cancelled
516,374,2025-05-16,Pending,332.3,USD,Pending,Cancelled
517,805,2025-03-04,pending,1142.16,EUR,Pending,Cancelled
518,452,2025-06-12,Completed,1780.14,EUR,Completed,Completed
519,171,2025-10-26,Completed,386.59,USD,Completed,Completed
520,606,2025-03-05,Pending,1578.61,EUR,Pending,Cancelled
521,202,2025-03-22,Pending,1225.59,EUR,Pending,Cancelled
522,170,2025-11-14,Completed,1414.42,GBP,Completed,Completed
523,159,2025-11-11,Completed,1260.05,EUR,Completed,Completed
524,572,2025-10-03,Completed,312.81,GBP,Completed,Completed
525,351,2024-12-31,Completed,680.59,USD,Completed,Completed
526,829,2025-05-02,Completed,1200.2,USD,Completed,Completed
527,1,2024-12-25,Completed,1739.84,EUR,Completed,Completed
528,601,2025-09-17,Completed,1001.85,GBP,Completed,Completed
529,634,2024-12-26,Completed,604.11,USD,Completed,Completed
530,630,2025-05-31,pending,1354.52,USD,Pending,Cancelled
531,91,2024-11-28,Completed,771.4,EUR,Completed,Completed
532,804,2025-07-07,Pending,535.52,USD,Pending,Cancelled
533,520,2025-01-22,Completed,1404.3,USD,Completed,Completed
534,131,2025-11-03,pending,370.71,GBP,Pending,Cancelled
535,886,2024-12-13,Completed,271.85,USD,Completed,Completed
536,57,2024-11-29,completed,270.31,USD,Completed,Completed
537,461,2025-03-01,Pending,1062.75,EUR,Pending,Cancelled
538,211,2025-08-17,pending,1208.14,GBP,Pending,Cancelled
539,811,2025-02-21,Completed,38.97,EUR,Completed,Completed
540,849,2024-12-30,Completed,909.44,USD,Completed,Completed
541,895,2024-11-19,Completed,1690.91,EUR,Completed,Completed
542,295,2025-08-25,pending,1032.45,USD,Pending,Cancelled
543,904,2025-03-21,Completed,528.43,USD,Completed,Completed
544,728,2025-08-16,Pending,1558.14,GBP,Pending,Cancelled
545,468,2025-09-30,Pending,1830.77,EUR,Pending,Cancelled
546,359,2025-05-21,Completed,88.67,USD,Completed,Completed
547,814,2024-11-25,Pending,356.48,USD,Pending,Cancelled
548,157,2025-06-26,Completed,578.68,EUR,Completed,Completed
549,616,2025-03-24,Completed,364.41,EUR,Completed,Completed
550,761,2025-03-09,pndng,519.64,USD,Pending,Cancelled
551,813,2025-11-15,Pending,297.12,GBP,Pending,Cancelled
552,968,2025-06-23,Pending,257.83,EUR,Pending,Cancelled
553,62,2025-06-16,Completed,1295.83,GBP,Completed,Completed
554,366,2025-11-14,Completed,908.82,GBP,Completed,Completed
555,514,2025-04-09,Pending,1414.3,USD,Pending,Cancelled
556,824,2025-06-13,Pending,631.43,GBP,Pending,Cancelled
557,795,2025-08-24,Pending,1473.16,GBP,Pending,Cancelled
558,443,2025-05-12,Completed,747.78,EUR,Completed,Completed
559,708,2025-05-15,pending,41.95,USD,Pending,Cancelled
560,215,2024-12-10,Pending,1115.59,USD,Pending,Cancelled
561,950,2025-05-17,Completed,369.07,GBP,Completed,Completed
562,881,2025-10-01,Completed,729.61,EUR,Completed,Completed
563,830,2024-11-26,Completed,702.93,EUR,Completed,Completed
564,22,2025-06-28,Completed,1986.13,GBP,Completed,Completed
565,321,2025-11-08,Completed,1449.38,EUR,Completed,Completed
566,739,2025-01-29,Completed,879.4,USD,Completed,Completed
567,186,2025-05-19,completed,655.31,EUR,Completed,Completed
568,144,2025-03-29,Completed,68.11,EUR,Completed,Completed
569,860,2025-07-04,Pending,1883.23,USD,Pending,Cancelled
570,48,2025-10-23,pending,1794.4,GBP,Pending,Cancelled
571,398,2025-02-06,Completed,288.99,EUR,Completed,Completed
572,412,2025-10-03,Completed,1077.99,USD,Completed,Completed
573,807,2025-03-01,Completed,1763.17,USD,Completed,Completed
574,345,2025-07-18,Completed,94.53,GBP,Completed,Completed
575,194,2025-04-06,Completed,473.57,USD,Completed,Completed
576,753,2024-12-21,pending,1164.75,USD,Pending,Cancelled
577,197,2025-03-09,Pending,273.91,EUR,Pending,Cancelled
578,952,2025-02-18,Completed,618.89,USD,Completed,Completed
579,71,2025-03-30,Completed,862.63,USD,Completed,Completed
580,58,2025-10-31,pending,1044.04,EUR,Pending,Cancelled
581,65,2025-02-21,Completed,326.1,USD,Completed,Completed
582,254,2025-02-17,Completed,694.87,EUR,Completed,Completed
583,766,2025-10-15,pending,664.56,USD,Pending,Cancelled
584,796,2025-07-27,pending,500.66,USD,Pending,Cancelled
585,333,2025-07-09,pending,323.54,GBP,Pending,Cancelled
586,95,2024-12-24,Completed,554.83,EUR,Completed,Completed
587,247,2025-11-06,pending,700.07,GBP,Pending,Cancelled
588,33,2025-06-14,Completed,1780.88,EUR,Completed,Completed
589,434,2025-04-03,Pending,1182.58,USD,Pending,Cancelled
590,243,2025-10-20,Completed,1736.3,EUR,Completed,Completed
591,812,2025-06-30,Completed,1600.41,USD,Completed,Completed
592,803,2025-03-13,completed,207.11,EUR,Completed,Completed
593,286,2025-11-03,Completed,398.5,USD,Completed,Completed
594,832,2025-09-16,Completed,1320.07,EUR,Completed,Completed
595,593,2025-01-01,Pending,1301.95,EUR,Pending,Cancelled
596,726,2025-04-03,Completed,374.38,USD,Completed,Completed
597,96,2025-09-11,Completed,407.61,GBP,Completed,Completed
598,106,2025-10-10,Completed,1167.73,GBP,Completed,Completed
599,987,2025-02-13,Completed,436.78,USD,Completed,Completed
600,35,2025-05-24,Pending,412.92,USD,Pending,Cancelled
601,434,2025-01-03,pending,477.98,EUR,Pending,Cancelled
602,390,2025-03-04,Pending,1912.2,USD,Pending,Cancelled
603,210,2025-05-14,Completed,1755.56,USD,Completed,Completed
604,222,2025-10-18,Pending,1893.97,GBP,Pending,Cancelled
605,948,2025-04-29,Pending,386.48,EUR,Pending,Cancelled
606,168,2025-01-19,Completed,1048.27,USD,Completed,Completed
607,754,2025-10-10,pndng,998.86,EUR,Pending,Cancelled
608,197,2025-10-16,Pending,1876.13,EUR,Pending,Cancelled
609,444,2025-11-03,Completed,1089.68,EUR,Completed,Completed
610,620,2024-11-19,pending,1980.6,USD,Pending,Cancelled
611,881,2025-07-02,Pending,1953.74,EUR,Pending,Cancelled
612,455,2025-08-27,Completed,472.3,EUR,Completed,Completed
613,175,2025-09-16,Completed,414.87,USD,Completed,Completed
614,888,2025-11-01,pending,1861.02,USD,Pending,Cancelled
615,786,2025-10-24,Completed,595.63,GBP,Completed,Completed
616,630,2025-06-21,Completed,315.99,EUR,Completed,Completed
617,766,2025-07-01,Completed,1292.41,GBP,Completed,Completed
618,832,2025-04-29,Pending,1907.53,EUR,Pending,Cancelled
619,954,2025-08-28,Pending,238.69,EUR,Pending,Cancelled
620,599,2024-12-04,Completed,579.55,USD,Completed,Completed
621,458,2025-01-04,Completed,490.02,EUR,Completed,Completed
622,98,2025-02-18,Completed,1229.36,USD,Completed,Completed
623,302,2025-11-08,Completed,1608.18,EUR,Completed,Completed
624,832,2024-11-19,Pending,977.16,USD,Pending,Cancelled
625,951,2025-11-05,pndng,1432.46,USD,Pending,Cancelled
626,53,2025-04-22,Completed,1755.91,USD,Completed,Completed
627,289,2025-07-07,Completed,175.62,GBP,Completed,Completed
628,823,2025-02-02,Pending,515.22,EUR,Pending,Cancelled
629,945,2025-02-02,Completed,706.11,USD,Completed,Completed
630,272,2025-08-12,Pending,1699.57,USD,Pending,Cancelled
631,746,2025-04-06,Completed,1562.91,USD,Completed,Completed
632,203,2025-04-09,Completed,663.69,USD,Completed,Completed
633,74,2025-06-29,Completed,1043.27,USD,Completed,Completed
634,346,2025-08-01,Completed,746.92,EUR,Completed,Completed
635,87,2025-04-15,pending,975.77,EUR,Pending,Cancelled
636,685,2025-02-18,Completed,1787.22,EUR,Completed,Completed
637,825,2025-03-13,Pending,1948.29,EUR,Pending,Cancelled
638,15,2025-05-10,Completed,1368.92,USD,Completed,Completed
639,527,2025-09-05,Completed,12.59,USD,Completed,Completed
640,118,2025-10-27,Completed,771.76,GBP,Completed,Completed
641,642,2025-03-31,Completed,1509.19,EUR,Completed,Completed
642,487,2025-07-23,Completed,965.19,USD,Completed,Completed
643,377,2025-10-19,Pending,1973.46,GBP,Pending,Cancelled
644,484,2025-10-04,Completed,1444.07,GBP,Completed,Completed
645,678,2025-06-18,Completed,171.89,GBP,Completed,Completed
646,506,2025-01-08,Completed,1014.89,EUR,Completed,Completed
647,784,2025-09-23,Pending,1597.08,GBP,Pending,Cancelled
648,58,2024-12-12,Completed,280.2,USD,Completed,Completed
649,557,2025-08-07,pending,363.92,EUR,Pending,Cancelled
650,597,2025-08-20,Pending,1874.65,EUR,Pending,Cancelled
651,706,2025-10-23,Completed,367.1,EUR,Completed,Completed
652,204,2025-01-06,Completed,1851.92,USD,Completed,Completed
653,743,2025-07-09,Pending,294.91,EUR,Pending,Cancelled
654,900,2025-01-05,Completed,219.02,EUR,Completed,Completed
655,607,2025-05-01,Completed,1756.15,EUR,Completed,Completed
656,660,2025-09-12,Completed,15.45,USD,Completed,Completed
657,70,2024-12-08,Completed,156.41,USD,Completed,Completed
658,5,2024-11-23,Pending,858.45,EUR,Pending,Cancelled
659,333,2024-12-02,pndng,961.08,USD,Pending,Cancelled
660,206,2025-01-27,Pending,1999.41,USD,Pending,Cancelled
661,39,2025-02-06,Completed,691.86,EUR,Completed,Completed
662,183,2025-09-23,Completed,1455.65,EUR,Completed,Completed
663,986,2025-06-02,Pending,1951.2,EUR,Pending,Cancelled
664,839,2025-07-28,Pending,1064.53,USD,Pending,Cancelled
665,705,2025-06-21,pending,1741.52,EUR,Pending,Cancelled
666,223,2024-11-20,pending,337.51,EUR,Pending,Cancelled
667,160,2025-09-24,Pending,343.17,USD,Pending,Cancelled
668,326,2025-09-27,pending,463.74,GBP,Pending,Cancelled
669,399,2025-09-16,pending,573.71,USD,Pending,Cancelled
670,10,2025-08-12,Completed,539.89,GBP,Completed,Completed
671,732,2025-07-22,pending,666.76,EUR,Pending,Cancelled
672,69,2025-08-13,Completed,821.53,USD,Completed,Completed
673,65,2025-09-02,Completed,514.81,EUR,Completed,Completed
674,52,2025-04-22,pending,557.48,USD,Pending,Cancelled
675,82,2025-07-07,Pending,1916.82,GBP,Pending,Cancelled
676,891,2025-11-16,Completed,1831.25,USD,Completed,Completed
677,952,2025-03-29,Completed,868.49,EUR,Completed,Completed
678,676,2025-05-20,Pending,837.61,GBP,Pending,Cancelled
679,725,2024-12-13,Completed,870.62,USD,Completed,Completed
680,845,2025-08-02,Completed,120.91,USD,Completed,Completed
681,643,2025-07-16,pending,1991.0,EUR,Pending,Cancelled
682,111,2025-09-28,Completed,678.43,EUR,Completed,Completed
683,353,2025-06-16,Pending,493.9,USD,Pending,Cancelled
684,472,2024-12-03,Completed,1500.69,USD,Completed,Completed
685,447,2025-11-11,Completed,45.86,USD,Completed,Completed
686,938,2025-08-03,Pending,1146.79,EUR,Pending,Cancelled
687,582,2025-05-19,pending,952.31,GBP,Pending,Cancelled
688,929,2025-01-18,pending,1020.19,EUR,Pending,Cancelled
689,916,2025-07-07,pndng,10.25,EUR,Pending,Cancelled
690,170,2025-05-26,Completed,342.03,GBP,Completed,Completed
691,653,2025-06-16,Pending,1181.9,EUR,Pending,Cancelled
692,163,2025-01-16,Pending,134.88,USD,Pending,Cancelled
693,602,2025-10-11,Completed,1642.78,EUR,Completed,Completed
694,17,2025-07-30,Pending,1386.94,GBP,Pending,Cancelled
695,156,2025-08-02,Completed,1930.84,EUR,Completed,Completed
696,447,2025-01-19,Pending,1132.8,USD,Pending,Cancelled
697,824,2025-01-25,Completed,867.35,EUR,Completed,Completed
698,729,2024-12-30,pending,1352.21,EUR,Pending,Cancelled
699,923,2024-11-20,Completed,83.75,EUR,Completed,Completed
700,966,2025-07-07,Completed,1879.66,USD,Completed,Completed
701,814,2025-04-08,pending,675.15,EUR,Pending,Cancelled
702,328,2025-02-13,Completed,431.96,USD,Completed,Completed
703,956,2025-01-08,Completed,1147.3,EUR,Completed,Completed
704,692,2024-11-24,pndng,667.91,EUR,Pending,Cancelled
705,862,2025-02-14,Completed,1102.53,USD,Completed,Completed
706,799,2025-09-27,Pending,1830.4,GBP,Pending,Cancelled
707,648,2025-04-24,completed,889.71,USD,Completed,Completed
708,346,2025-05-16,Completed,538.09,EUR,Completed,Completed
709,60,2024-12-24,pending,378.8,EUR,Pending,Cancelled
710,334,2025-01-17,Pending,1634.17,USD,Pending,Cancelled
711,702,2024-11-21,Completed,54.57,USD,Completed,Completed
712,919,2025-02-14,Completed,265.35,USD,Completed,Completed
713,946,2025-01-03,pndng,1369.19,EUR,Pending,Cancelled
714,896,2025-04-03,Pending,26.64,USD,Pending,Cancelled
715,329,2025-02-17,pending,303.62,EUR,Pending,Cancelled
716,834,2025-11-06,Completed,1865.52,USD,Completed,Completed
717,753,2025-06-12,pndng,1183.23,GBP,Pending,Cancelled
718,744,2025-11-09,Completed,758.75,EUR,Completed,Completed
719,436,2025-09-04,Completed,1680.07,USD,Completed,Completed
720,655,2025-03-04,Completed,1749.43,USD,Completed,Completed
721,669,2025-07-13,pending,965.32,USD,Pending,Cancelled
722,916,2025-02-02,Pending,170.87,USD,Pending,Cancelled
723,67,2025-07-26,pending,1148.26,EUR,Pending,Cancelled
724,201,2025-10-01,completed,890.64,EUR,Completed,Completed
725,891,2025-05-02,Completed,1767.0,EUR,Completed,Completed
726,848,2025-09-06,Pending,1371.69,GBP,Pending,Cancelled
727,433,2025-07-03,Completed,715.46,USD,Completed,Completed
728,275,2025-09-06,Pending,1300.93,EUR,Pending,Cancelled
729,863,2024-11-21,Completed,1346.06,USD,Completed,Completed
730,276,2025-11-07,Pending,326.24,USD,Pending,Cancelled
731,418,2025-11-08,Completed,117.54,GBP,Completed,Completed
732,284,2025-09-11,Completed,1210.84,EUR,Completed,Completed
733,997,2025-01-23,Completed,71.32,EUR,Completed,Completed
734,407,2025-01-28,pndng,859.59,USD,Pending,Cancelled
735,828,2024-11-29,Pending,638.7,EUR,Pending,Cancelled
736,658,2025-03-07,pending,1616.11,USD,Pending,Cancelled
737,50,2025-05-07,Pending,1452.29,USD,Pending,Cancelled
738,802,2025-08-15,Pending,303.76,GBP,Pending,Cancelled
739,811,2025-11-02,Pending,115.46,USD,Pending,Cancelled
740,543,2025-08-22,Completed,878.14,GBP,Completed,Completed
741,551,2025-04-29,pending,982.77,EUR,Pending,Cancelled
742,642,2025-10-27,pending,339.21,EUR,Pending,Cancelled
743,751,2025-05-29,pndng,1119.16,GBP,Pending,Cancelled
744,441,2025-02-14,pndng,1849.64,EUR,Pending,Cancelled
745,665,2025-06-24,completed,837.5,USD,Completed,Completed
746,721,2025-05-06,pndng,471.46,EUR,Pending,Cancelled
747,208,2025-09-23,Completed,320.83,GBP,Completed,Completed
748,150,2024-12-29,pending,30.91,USD,Pending,Cancelled
749,624,2025-03-28,Completed,373.61,EUR,Completed,Completed
750,898,2025-05-16,completed,585.87,USD,Completed,Completed
751,995,2025-03-29,Completed,1208.73,EUR,Completed,Completed
752,123,2025-02-23,Completed,201.33,EUR,Completed,Completed
753,733,2025-04-22,Completed,297.97,EUR,Completed,Completed
754,1,2025-10-17,Completed,1184.91,USD,Completed,Completed
755,981,2025-05-15,Pending,1767.24,EUR,Pending,Cancelled
756,774,2025-04-20,Pending,1036.67,USD,Pending,Cancelled
757,922,2025-05-12,Completed,556.83,EUR,Completed,Completed
758,991,2025-04-03,Completed,1029.79,USD,Completed,Completed
759,962,2025-02-11,pending,1050.48,USD,Pending,Cancelled
760,465,2025-01-19,pending,256.62,USD,Pending,Cancelled
761,371,2025-06-09,completed,1783.23,EUR,Completed,Completed
762,765,2025-05-07,Completed,1062.71,USD,Completed,Completed
763,183,2025-03-11,Completed,172.81,USD,Completed,Completed
764,154,2025-10-03,Pending,1173.17,EUR,Pending,Cancelled
765,518,2025-08-24,Completed,1056.42,USD,Completed,Completed
766,844,2025-03-10,Pending,1990.25,EUR,Pending,Cancelled
767,866,2024-11-28,Completed,1143.52,USD,Completed,Completed
768,582,2025-07-21,Pending,363.29,USD,Pending,Cancelled
769,11,2025-06-13,Completed,1955.89,GBP,Completed,Completed
770,900,2025-07-02,Completed,730.37,EUR,Completed,Completed
771,351,2025-09-29,Completed,487.63,GBP,Completed,Completed
772,658,2025-05-15,pndng,1479.85,EUR,Pending,Cancelled
773,232,2025-09-09,Pending,37.08,USD,Pending,Cancelled
774,346,2025-06-21,pending,667.09,EUR,Pending,Cancelled
